cabinet_proportion,election_year,sq_cabinet,sq_pm,caretaker,cabinet_party,prime_minister,mingov,bicameral,largest_parl,largest_cab,A,B,B_star,C,D,E,country_dummy1,country_dummy2,country_dummy3,country_dummy4,country_dummy5,country_dummy6,country_dummy7,country_dummy8,country_dummy9,country_dummy10,country_dummy11,country_dummy12,country_dummy13,latent_var_1 for population_based_party_influence,latent_var_2 for population_based_party_influence,latent_var_1 for party_pivitality,latent_var_2 for party_pivitality,latent_var_3 for party_pivitality
0.0,1.7248954520174262,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8232442171893474,-0.8680018464710272,0.2196580153246409,-1.3989574482027292,0.2553459525411052
0.0,0.49553244205608177,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.39009613622208,-0.776269040398999,-0.6306123801301075,-1.545325960862677,0.35559235037204995
0.0,-1.5534059078794924,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.480540584262281,-0.6717825448729372,-1.7573626322562068,-0.3800205643548333,-0.19091254801534235
0.0,-0.8704264579009676,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6315021032825145,3.0228437638970744,-2.7396869658388536,1.4573565445797851,1.2398374149562477
0.0,0.35893655206037683,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.363419652084668,1.7530264244852976,-2.2082431163069596,0.9048730100347073,1.3924773877477494
0.40000001,-0.46063878791385277,0,0.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.3506028831630528,-0.7943226295569966,2.873103275373879,2.506671575627209,-0.5563232111813774
0.2,-0.05085111792673797,1,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8991695701702429,-0.1196829114555333,-1.3205685202216977,-0.738260350208251,-0.28243101007135574
0.0,0.6321283320517868,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3437608288530368,0.21479605295244722,-0.5329950225252587,0.8093860511504856,-1.3254465079835975
0.0,0.6321283320517868,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.5126715765601304,0.34188483275462145,-1.7202853637281605,0.18643177406626638,-1.2456102884821885
0.23809524,1.4517036720260164,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.537075646653935,-0.037713119438298484,-0.4886442112739343,-1.119928488070581,0.03907706434113686
0.0,0.35893655206037683,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.5591156302821692,1.7314131759103508,-2.377395876968992,0.6945402181521428,1.3878324843971808
0.0,-0.46063878791385277,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1019177630258243,-1.8199994227989522,-0.5556242826390011,-1.9095899827975498,-0.29552294589131617
0.045454547,1.0419160020389016,1,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2025822560437445,2.5066655822338193,-2.840953285364264,2.8350850239001666,1.4413891294645822
0.0,1.5882995620217213,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.6423279524991656,-0.8502623338259484,-2.0117189347762445,-0.6662562686655441,-1.7481362257271933
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.742451752466185,2.723070131314329,-2.622212329309818,4.363884045462751,0.408828429306304
0.0,0.9053201120431966,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0803135585515398,-0.26682730473194316,-1.0605058134153116,-1.1950623920755479,-0.3134908735302756
0.0,-0.46063878791385277,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5159849774399741,-0.30258744796655723,-0.8029473940118289,1.3755735079561855,-1.7144747489061278
0.0,1.4517036720260164,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9325030401725587,1.637833000435619,0.7142900964548561,0.20435453055079864,1.54860211495782
0.0,-0.5972346779095578,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9676455122188293,-0.14693109167505827,-0.8029091888278198,-0.3244611908165629,-0.2338795144816898
0.0,-1.5534059078794924,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.6325088421752234,0.8683584669880138,-2.3423663638411307,0.6181263307755838,-1.0314772750683268
0.0,0.49553244205608177,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5650549375269147,-0.9926908786077914,-1.817493139897078,-0.5823809926630839,-0.7079669261890615
0.33333334,-0.46063878791385277,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9431653453448975,-0.6929834384375251,0.7897068263290292,1.501483862585672,-0.3935105633955979
0.0,-0.05085111792673797,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.44760834305148,-0.09941183250662185,-1.3603733021645041,-0.7530015775080366,-0.27814206755645643
0.0,-0.05085111792673797,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9547334021261241,-0.9250204381972452,-0.93084140890177,-0.5102550213181152,-0.3234999942468161
0.0,0.6321283320517868,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1695253027758532,-0.7676402779472196,-1.228163799803273,-0.7827621056097025,-0.288291238969627
0.14285715,0.08574477206896697,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8216998621869919,-0.10744004392063532,-2.044958632767887,1.639853162050369,-2.1156069286945423
0.0,1.5882995620217213,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7481637051222396,-0.48056837927735835,-0.3390746428025198,0.09028966024884803,0.5498607040490754
0.0,-1.5534059078794924,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9563099264896067,-0.7249468923682728,-0.3296749356914393,-2.0873301749440176,0.5557347561268662
0.0,-1.0070223478966724,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8861804090733918,-0.5833342524654832,1.516209560979486,1.135923652838197,-0.572633361955577
0.0,1.1785118920346065,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.45319928293921324,-0.8915186150821608,-0.07199727135581958,-1.2323213767332508,0.4480094199862826
0.10526316,1.7248954520174262,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9751157262697582,-0.1614408557858659,-1.437554103332842,0.5134578615523975,-0.6119017039504214
0.78260869,-1.5534059078794924,1,1.0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9853670114914275,2.1976268538395938,5.1368555771487125,0.9954302207247091,1.1939128808500623
0.0,1.4517036720260164,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.63249773860214,0.02771864366008355,-1.5011604709801654,-1.4875573220412892,0.11704683877629564
0.0,-1.2802141278880825,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.660743170032756,-0.5255542710086677,-1.3157332303488058,-1.894612077556831,0.5410120916286627
0.35294119,1.4517036720260164,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2953204137659642,1.4767857371524817,0.714262826145069,0.20434443131609642,1.5486050533181208
0.38461539,-0.8704264579009676,1,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5757658028068542,3.2493175863409323,-0.8275527219101676,4.848134700354918,1.4012105813222477
0.0,0.49553244205608177,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4275360286249221,-1.0076424991652484,-1.7099061118282242,-0.5149077135710487,-0.7136188200364397
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4962954874839502,-1.0001666878737618,-1.6985604051090333,-0.2576255304062814,-0.6080289870244883
0.15000001,-1.0070223478966724,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2916721236962795,0.7282617269868872,-0.7442879082243015,-0.12414271781536404,0.7072993997539135
0.0,-0.1874470079224429,1,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.381161143534016,-0.6517122850035958,5.261676845236893,1.5146227157251826,-0.6282318491031355
0.0,-0.32404289791814783,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.569465883700598,2.6050408371130844,-0.39821952507120006,2.492442015395658,1.131360805890859
0.0,0.9053201120431966,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3792979202368865,-0.23977502151483393,-1.1079431131116995,-1.2126302314953763,-0.308379531587687
0.0,-0.1874470079224429,1,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6400376059208749,-0.7559931805653314,-0.3481311833986388,-1.302099564244903,0.44454242750319367
0.28,1.1785118920346065,0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.08311177229407138,0.3855416701917852,-1.2092268790706087,1.0809696017249228,-1.6435956550887307
0.25,1.5882995620217213,1,0.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15178342576184423,-0.9844387395775683,-0.4376789913377688,0.393043607779786,-1.822174432255832
0.35714287,-0.5972346779095578,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9650255156960287,-1.2213020810455915,0.5742483851646617,0.9824205338719547,-0.7538271554421105
0.0,-1.5534059078794924,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46979875913332886,-0.8202475024375304,1.4235848876323862,0.9076684462798624,-0.46188952329514843
0.0,0.08574477206896697,0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6599630948054624,0.5374000018587307,-0.3452949484783663,-2.22100104995111,0.9787622875376668
0.06666667,-1.5534059078794924,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1024488601781643,-0.6947652198581762,-1.5043787729303315,-0.26837984107101615,-0.20467048518661546
0.42857143,0.49553244205608177,0,0.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.897350245976951,-1.3133743503250572,2.676981866177201,2.0780235653613186,-0.9839468259638923
0.0,0.49553244205608177,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9645798160019154,1.2731455858976364,-0.725126835153518,-1.5004133138349174,0.8050638234516787
0.28,1.4517036720260164,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9687920181858903,-0.21468743285999245,0.5659590861393656,-1.5534502003507358,-0.2626695977609431
0.0,1.0419160020389016,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7334880804135444,2.5763539937394997,-2.2703838468810607,3.767044263434001,1.480948134735834
0.0,-0.5972346779095578,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.087526998629192,-0.13604724480181923,-1.1203662912334207,-0.4923319702408564,-0.2149724083044097
0.0,0.35893655206037683,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0120031356286698,-0.40719049395846246,-0.4469432822969442,-0.8592442026798929,-0.2088116928058021
0.0,1.0419160020389016,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2382847793211451,-0.7601644624955487,-1.2776083048776585,-0.3123833980815788,-0.6314160457842937
0.0,1.5882995620217213,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1610117479823323,-0.9025930111392069,-1.383361383719235,-0.23742391565311452,-1.7763867591411056
0.06666667,-0.46063878791385277,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.110962414971685,-0.5598124866661891,-1.742728778453645,0.22658603123786336,-0.21147453285485018
0.0,0.08574477206896697,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0745741723848414,-0.10782823125910022,-1.9578140807284077,1.7001389909423166,-2.1193359320049225
0.0,-1.2802141278880825,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.67748775429352,-0.25182583088279104,-1.5406060434247866,-1.464752705031165,0.03472086028669199
0.0,1.7248954520174262,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16486407073100845,-0.25981643560985473,-0.3252038905490938,0.9583485697275256,-0.7046364392099418
0.19047619,0.35893655206037683,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2180811173485289,1.9813219974861316,-0.1782934166710004,3.0158438276016186,1.3821637400265396
0.0,1.5882995620217213,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9979521792431545,-1.322402829986983,-1.1212146161110916,-0.19339201548776228,-1.1042917519711453
0.0,-1.2802141278880825,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.633814397705645,-0.9852150670179354,-1.3747014230747736,-1.531190443751943,0.1469113441928104
0.0,0.35893655206037683,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.09207804513983049,-0.408031473399036,0.33277139616092516,-0.257720169247449,-0.6051808333414415
0.64705884,1.4517036720260164,1,1.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.037787246139096,1.9467825710065723,4.819059652730125,1.673190033638063,1.1625802944132184
0.0,0.35893655206037683,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1067402632187093,-0.30805986111296363,-1.3699743337784136,-0.9105690255892699,-0.455165316748159
0.0,1.0419160020389016,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4803858050967576,-0.8223670193500102,0.80075244509604,-1.5303532828888937,0.34130208320251837
0.5,1.4517036720260164,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9418841006336356,-2.2279989766938098,2.0280284132953716,-1.0982031005565174,-0.6006424624497387
0.0,-1.0070223478966724,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.5899410682076196,0.19359480102807905,-2.5270902421141166,0.9029084733335995,-1.5665713338276315
0.0,-1.5534059078794924,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4777961242834499,0.8577783893069889,-2.1329402291993396,0.7822174992542943,-1.0390197600354807
0.0,0.35893655206037683,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4903781102474363,-0.36390684115800875,-1.3020372266915226,-1.2122739190274114,-0.14152379097516057
0.0,-0.5972346779095578,1,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.798052629036921,0.8691828101446896,-0.4776780126679508,-1.6137406583612772,1.0870246654125384
0.5,1.0419160020389016,1,1.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9572268605704184,-1.0332423734827108,2.330138210507555,1.8549059413065976,-0.8467582403625514
0.15789473,0.9053201120431966,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7344710555405773,-0.3028935020548884,-0.7903418811020014,-1.0879388669748884,-0.1415444369164541
0.0,-0.8704264579009676,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.5453597232518077,-0.6862259074437662,-1.2567574804617052,-1.9091365922082189,0.3405394141238202
0.0,-0.7338305679052627,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.686001309087041,-0.11687309769080412,-1.3410836816032992,-1.9652147278868075,0.12779044797776087
0.0,-0.8704264579009676,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3839956176297723,3.168969160652385,-1.6806614979006012,3.4169120741493617,1.3403009896134013
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.4138764690546244,2.6443195234565713,-3.3445038744000346,3.2523539442446094,0.37179229174286943
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5650549375269147,-0.9926908786077914,-1.8329359139567916,-0.3339284338454972,-0.6002365589556501
0.2857143,0.49553244205608177,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5140170505953682,-1.18156050350539,0.3287691932331015,0.7928867315856375,-0.8152606070289776
0.0,1.5882995620217213,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3672901246135536,-0.880165577155594,-1.6713472921222061,-0.4281503724943125,-1.7621741679258005
0.0,-0.46063878791385277,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.341098452865017,-0.2128777196126027,-1.9377368713822805,0.6190240084068781,-1.6595100054513818
0.0,0.6321283320517868,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4527716495462873,-0.5503420360535567,1.4055585530986263,0.24832264995444966,-0.4142106154236942
0.0,0.35893655206037683,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4140343857556503,-0.46129506657838065,0.5267299883395288,-0.4622768403936055,-0.2889248833943069
0.25,0.6321283320517868,1,1.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5745445352852457,0.17071756310666372,0.08032488625732434,1.1411741114934248,-1.3637635137421253
0.045454547,1.0419160020389016,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3226458935833285,2.492639360517322,-2.956999494971608,2.6419747934765776,1.4328378642280573
0.0,0.35893655206037683,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.5591156302821692,1.7314131759103508,-2.3774164982992865,0.6945325812878708,1.38783470633374
0.0,1.1785118920346065,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1946931246736074,-0.2765884043838193,-1.432328036890295,-1.0318413315868549,-0.5112418394552832
0.0,-1.0070223478966724,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3836574502653893,0.17948803220982534,-2.2810391325525856,1.1093562397868062,-1.5728040001610444
0.0,1.4517036720260164,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.34378816010988184,-2.085569221063323,-0.05437819013547903,-1.8543181689060708,-0.4104679115640017
0.0,-0.8704264579009676,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8877963088638507,3.109956980259158,-2.153931245243745,2.6086104705583257,1.3049540859092257
0.30769232,-1.5534059078794924,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1333047326787022,0.7189705127933369,0.27180641580412224,2.653412156519288,-1.1272986956587523
0.63157892,1.1785118920346065,1,1.0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.3315692600800184,-0.5110842485181398,2.2113456713886306,0.4064390016631377,-0.8156103534470434
0.0,-0.1874470079224429,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2823272236925598,-0.38928679320418536,0.15008330939513723,-0.5314703616289713,-0.1644281411536755
0.0,0.49553244205608177,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.345392095012335,-1.6041346555502385,1.5049589708598075,-1.6064243344017808,0.5157826448181906
0.13636364,1.0419160020389016,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5469121037484103,0.8616474704474376,-0.6637451329407571,-0.4241096429907766,0.7491446751652281
0.0,1.4517036720260164,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7232072604804115,-0.03176386053362024,0.5526035092117474,-1.5583962793292037,-0.2612305419766865
0.5,1.0419160020389016,0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.883781835938258,0.8590886624955554,0.6091971926095388,0.07261033184402232,0.6451861346111986
0.0,-0.05085111792673797,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.2682177392048148,-0.11564319951868302,-1.1300319328654207,-0.6425774447379191,-0.2954454595689559
0.18181819,1.0419160020389016,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2987143441026384,0.8601803577234322,-0.17426015467006764,-0.2302654538376363,0.7131726012098066
0.16666667,-0.32404289791814783,1,0.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4594694770504345,2.5473278227963316,-0.899811636439429,2.102901112952253,1.1518872073958706
0.096774191,-1.5534059078794924,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8865527127929238,3.2012907397216432,-2.030307768580248,1.806164403370715,1.9460851598265212
0.0,0.9053201120431966,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3029542218143219,-0.33716324162273453,0.6251903442441907,-0.5528043946760673,-0.4583424362706062
0.0,-0.5972346779095578,0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9390391516213534,0.8682873863216757,-0.48037313116408176,-1.6147387634233383,1.0873150628908452
0.06666667,1.1785118920346065,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.4732566023456024,-0.7845885714050997,-0.93650991095601,-1.5587009765209172,0.5198503805843626
0.0,1.4517036720260164,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9807684200364768,-0.30844291825249104,0.16450295968922243,-2.075583841611184,0.7358115437427081
0.0,1.0419160020389016,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9390391516213534,0.8682873863216757,-0.6906526297527136,-0.43407451422517324,0.7520439425751624
0.33333334,-1.0070223478966724,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0170903960909752,0.050096068222797094,0.005252576998832304,2.879027384066314,-1.6585561757961518
0.41666666,1.5882995620217213,0,0.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9820526252830701,-1.4912075474295654,1.055328938626287,1.2013744625636233,-1.2217592144281249
0.0,1.5882995620217213,0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.318292893388175,-0.46109284780832727,2.3274109126898495,1.2591480396545598,0.33655497809362106
0.0,0.9053201120431966,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7215323155939575,-0.29929004685812755,-0.2295866250699717,-0.878351118368238,-0.3846313219045546
0.0,0.49553244205608177,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1211063546544019,-1.149682903030143,0.01420149491956471,0.5934760740285978,-0.7991352835653782
0.083333336,1.5882995620217213,1,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6761990742868863,-0.48315477770504806,-0.5454851500417459,-0.008727575175974337,0.5625046011487583
0.0,-1.5534059078794924,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.40011056349096,3.1858975346468186,-2.2429393298611324,1.489063559992529,1.9339126975768766
